order_id,cust_id,prod_id,order_date,quantity,discount_pct,status,channel,payment_method
1296,952,16,2025-06-27,6,0,Shipped,Web,Credit Card
1297,432,2,2025-03-13,1,0,Shipped,Web,PayPal
1298,982,7,2025-09-28,3,15,Shipped,Web,Crypto
1299,525,7,2026-02-23,6,0,Returned,Mobile,PayPal
1300,957,35,2025-10-09,7,5,Shipped,Mobile,PayPal
1301,109,23,2025-12-24,6,0,Shipped,Partner,Bank Transfer
1302,13,25,2025-05-08,4,5,Shipped,Web,Bank Transfer
1303,666,40,2025-04-30,6,0,Shipped,Mobile,Crypto
1304,309,50,2025-07-20,10,5,Shipped,Mobile,Bank Transfer
1305,983,7,2026-02-25,10,0,Pending,Mobile,Bank Transfer
1306,180,41,2025-04-07,6,20,Pending,Web,Bank Transfer
1307,19,39,2025-10-02,10,5,Pending,Mobile,Credit Card
1308,239,2,2025-10-10,10,20,Shipped,In-Store,PayPal
1309,756,28,2025-09-07,4,10,Shipped,Web,PayPal
1310,384,32,2025-12-28,5,0,Shipped,Partner,PayPal
1311,658,3,2025-06-11,4,15,Returned,Partner,Bank Transfer
1312,138,18,2025-03-22,6,15,Shipped,Partner,Bank Transfer
1313,769,2,2025-10-06,4,20,Cancelled,In-Store,PayPal
1314,211,35,2025-06-02,1,15,Shipped,Mobile,Crypto
1315,534,21,2025-10-20,3,5,Shipped,Web,Crypto
1316,72,13,2025-11-10,1,15,Shipped,Mobile,PayPal
1317,94,12,2025-04-03,10,10,Shipped,Mobile,Credit Card
1318,437,47,2025-10-06,8,0,Shipped,Mobile,PayPal
1319,435,12,2025-11-06,10,0,Cancelled,In-Store,Crypto
1320,991,41,2025-03-10,4,0,Pending,Web,Bank Transfer
1321,408,25,2026-01-04,3,5,Pending,Partner,Crypto
1322,779,10,2025-10-28,8,0,Pending,Partner,Credit Card
1323,778,20,2025-11-08,10,10,Shipped,Mobile,Bank Transfer
1324,390,30,2025-12-20,5,5,Cancelled,Partner,Crypto
1325,74,22,2025-07-08,3,15,Pending,Mobile,PayPal
1326,939,13,2025-09-01,1,0,Returned,In-Store,Crypto
1327,415,27,2025-06-14,7,15,Cancelled,Partner,Crypto
1328,316,42,2025-11-12,10,0,Pending,Web,Credit Card
1329,395,37,2025-07-23,3,0,Pending,In-Store,Bank Transfer
1330,522,46,2025-12-19,8,15,Cancelled,Web,Crypto
1331,949,28,2025-05-24,4,0,Pending,Web,Bank Transfer
1332,647,46,2026-02-22,1,15,Shipped,In-Store,Crypto
1333,967,44,2025-06-20,3,0,Shipped,Mobile,Credit Card
1334,120,50,2025-06-26,2,15,Pending,Partner,Credit Card
1335,531,13,2025-05-26,7,0,Pending,In-Store,Bank Transfer
1336,513,35,2025-04-22,7,10,Cancelled,Partner,Credit Card
1337,112,41,2025-04-24,10,20,Cancelled,Mobile,Bank Transfer
1338,767,14,2025-03-28,7,15,Cancelled,Web,PayPal
1339,836,32,2025-09-30,1,0,Shipped,Partner,Crypto
1340,671,19,2025-04-11,7,0,Shipped,In-Store,PayPal
1341,721,9,2025-04-07,4,5,Shipped,Web,Crypto
1342,581,14,2025-08-10,3,0,Shipped,Mobile,PayPal
1343,266,27,2025-04-22,8,15,Returned,Web,PayPal
1344,82,19,2025-03-25,2,5,Shipped,In-Store,Credit Card
1345,351,2,2025-12-05,10,0,Pending,Partner,Credit Card
1346,10,4,2025-11-05,5,20,Shipped,Web,Credit Card
1347,217,34,2025-09-27,1,5,Returned,In-Store,Crypto
1348,485,49,2025-11-17,6,10,Pending,In-Store,Bank Transfer
1349,699,22,2025-08-05,6,20,Shipped,In-Store,Crypto
1350,388,40,2025-04-12,1,0,Cancelled,Web,Credit Card
1351,468,45,2025-10-20,7,15,Shipped,Web,Credit Card
1352,890,34,2026-02-06,5,15,Shipped,In-Store,Crypto
1353,634,44,2025-09-17,8,10,Pending,Mobile,Credit Card
1354,654,21,2025-09-30,1,15,Cancelled,Web,Bank Transfer
1355,695,29,2026-02-05,4,10,Pending,Partner,Credit Card
1356,357,28,2025-05-14,8,15,Shipped,Partner,Bank Transfer
1357,622,13,2025-08-19,3,20,Returned,Web,PayPal
1358,510,6,2025-03-11,5,20,Returned,Partner,PayPal
1359,918,29,2025-04-25,2,5,Returned,Mobile,PayPal
1360,217,11,2025-05-08,2,0,Pending,Web,PayPal
1361,952,21,2025-03-23,7,20,Cancelled,Mobile,Bank Transfer
1362,682,31,2025-03-10,2,15,Shipped,Partner,Credit Card
1363,815,45,2026-01-05,6,20,Shipped,Web,Bank Transfer
1364,387,46,2025-05-30,7,15,Returned,Partner,PayPal
1365,229,17,2025-05-06,2,0,Shipped,Web,Credit Card
1366,349,48,2025-08-28,10,0,Shipped,In-Store,PayPal
1367,874,21,2025-10-25,7,10,Shipped,In-Store,Credit Card
1368,605,35,2025-07-22,4,20,Pending,Partner,Bank Transfer
1369,790,24,2025-11-13,3,10,Returned,Mobile,Credit Card
1370,405,1,2025-06-25,9,20,Pending,In-Store,PayPal
1371,836,19,2025-04-16,4,5,Pending,Mobile,Bank Transfer
1372,150,48,2025-06-26,1,10,Cancelled,In-Store,Credit Card
1373,281,46,2026-02-15,10,5,Shipped,Partner,Bank Transfer
1374,722,25,2025-07-31,1,20,Cancelled,Mobile,PayPal
1375,869,47,2025-06-22,4,15,Shipped,Mobile,Crypto
1376,745,26,2026-01-28,5,20,Shipped,Web,Crypto
1377,346,28,2025-09-22,8,0,Pending,Partner,Credit Card
1378,541,47,2025-11-10,5,0,Shipped,Partner,Credit Card
1379,135,21,2025-03-01,10,20,Shipped,In-Store,Crypto
1380,671,11,2025-12-10,10,0,Pending,Partner,Bank Transfer
1381,919,10,2026-02-11,4,0,Shipped,Web,Bank Transfer
1382,744,37,2025-07-29,2,15,Shipped,Partner,Crypto
1383,696,11,2025-08-24,1,0,Cancelled,Partner,PayPal
1384,968,4,2026-02-23,2,10,Cancelled,Partner,PayPal
1385,643,47,2025-04-22,7,0,Shipped,Web,PayPal
1386,407,32,2026-01-16,5,15,Returned,Mobile,Crypto
1387,795,45,2025-05-25,2,20,Pending,Partner,Bank Transfer
1388,648,42,2025-10-06,8,0,Shipped,Web,Credit Card
1389,85,8,2026-02-12,8,15,Returned,Mobile,Credit Card
1390,601,37,2026-01-25,10,5,Cancelled,Web,PayPal
1391,394,31,2025-11-17,7,0,Returned,Mobile,Credit Card
1392,334,5,2025-07-29,9,0,Pending,Web,Crypto
1393,570,35,2025-12-06,9,5,Shipped,Web,PayPal
1394,989,43,2025-10-16,2,0,Returned,Mobile,Credit Card
1395,569,29,2025-11-14,6,0,Shipped,Mobile,PayPal
1396,669,11,2025-12-16,2,10,Cancelled,Web,Credit Card
1397,128,33,2025-07-13,5,0,Returned,Mobile,Crypto
1398,968,43,2025-02-28,1,0,Cancelled,Web,Bank Transfer
1399,675,35,2025-08-22,8,0,Returned,Partner,Bank Transfer
1400,536,23,2025-12-25,10,10,Returned,Mobile,Credit Card
1401,679,3,2025-08-29,4,0,Shipped,Mobile,Bank Transfer
1402,877,14,2025-05-15,3,10,Returned,Mobile,Bank Transfer
1403,285,9,2025-06-28,10,5,Shipped,In-Store,Bank Transfer
1404,391,42,2025-10-26,3,5,Pending,Web,Bank Transfer
1405,693,28,2025-11-23,3,10,Shipped,Web,Bank Transfer
1406,649,45,2025-08-30,4,15,Cancelled,Mobile,Crypto
1407,842,10,2025-09-09,6,20,Pending,Partner,Credit Card
1408,988,39,2026-01-18,4,0,Cancelled,Web,Credit Card
1409,701,36,2026-02-25,7,0,Cancelled,Web,Bank Transfer
1410,932,22,2025-10-09,5,0,Shipped,In-Store,Credit Card
1411,101,25,2025-10-09,4,5,Shipped,Web,PayPal
1412,540,47,2025-08-05,5,10,Pending,Web,Bank Transfer
1413,718,37,2026-02-09,5,10,Cancelled,Web,Credit Card
1414,175,21,2025-12-16,7,0,Cancelled,Partner,Crypto
1415,607,9,2025-08-12,5,0,Returned,Mobile,PayPal
1416,147,25,2025-11-17,10,15,Cancelled,Web,Bank Transfer
1417,725,50,2025-09-15,4,15,Returned,Partner,Crypto
1418,188,29,2025-09-12,6,20,Pending,In-Store,Bank Transfer
1419,976,28,2025-11-30,9,15,Shipped,In-Store,Credit Card
1420,971,20,2025-03-15,7,20,Cancelled,Web,Credit Card
1421,79,47,2025-06-28,4,0,Shipped,Web,Credit Card
1422,762,19,2025-07-26,9,5,Shipped,Partner,PayPal
1423,492,32,2025-10-14,9,15,Returned,Web,Crypto
1424,15,40,2025-12-13,4,20,Shipped,Partner,Bank Transfer
1425,251,48,2025-08-19,9,15,Returned,Web,Crypto
1426,988,11,2026-01-14,9,0,Shipped,Web,Bank Transfer
1427,860,9,2026-02-02,9,0,Shipped,Partner,Crypto
1428,389,11,2026-01-27,6,0,Cancelled,Mobile,Credit Card
1429,298,20,2025-10-07,8,0,Cancelled,Mobile,Credit Card
1430,756,41,2025-05-22,10,5,Shipped,In-Store,Credit Card
1431,958,30,2025-06-22,10,20,Pending,Web,Bank Transfer
1432,7,40,2025-10-01,8,0,Cancelled,In-Store,Credit Card
1433,6,23,2025-08-10,3,5,Cancelled,Web,Credit Card
1434,442,32,2025-06-16,4,0,Returned,Mobile,Crypto
1435,127,32,2025-10-23,1,0,Cancelled,Mobile,Crypto
1436,405,24,2025-03-13,5,0,Pending,Mobile,Bank Transfer
1437,112,29,2025-05-21,8,0,Shipped,In-Store,Crypto
1438,6,23,2026-01-24,4,0,Shipped,In-Store,Credit Card
1439,137,26,2025-05-31,7,15,Cancelled,Web,PayPal
1440,683,13,2025-06-04,8,15,Cancelled,Web,Crypto
1441,501,36,2025-09-09,8,20,Shipped,In-Store,Crypto
1442,514,47,2025-03-13,7,0,Shipped,Web,Credit Card
1443,130,10,2026-02-10,6,10,Shipped,Mobile,Credit Card
1444,695,22,2025-08-10,7,10,Shipped,Partner,Crypto
1445,297,19,2025-07-22,8,0,Pending,Mobile,PayPal
1446,747,33,2025-08-03,3,0,Cancelled,Web,Bank Transfer
1447,718,16,2026-02-12,7,0,Pending,Web,PayPal
1448,194,38,2025-12-17,3,0,Shipped,Mobile,Crypto
1449,40,18,2025-06-07,4,0,Pending,Web,PayPal
1450,94,4,2025-12-22,7,5,Returned,In-Store,PayPal
1451,228,22,2025-09-15,7,5,Shipped,Partner,Credit Card
1452,312,8,2025-07-29,5,0,Cancelled,In-Store,Crypto
1453,253,21,2025-08-29,1,0,Shipped,Web,Credit Card
1454,677,48,2026-02-10,6,0,Cancelled,Partner,Bank Transfer
1455,931,39,2025-12-14,2,5,Shipped,In-Store,Crypto
1456,373,22,2025-10-19,5,0,Shipped,Web,PayPal
1457,340,24,2025-06-19,6,15,Returned,In-Store,PayPal
1458,666,18,2025-10-04,4,10,Pending,Web,Credit Card
1459,134,41,2025-03-17,10,0,Shipped,Mobile,PayPal
1460,722,29,2026-02-23,2,0,Returned,In-Store,Bank Transfer
1461,743,31,2025-05-16,4,10,Shipped,Web,PayPal
1462,197,27,2025-10-27,9,15,Cancelled,In-Store,Bank Transfer
1463,460,41,2025-06-12,2,5,Shipped,Partner,Crypto
1464,537,33,2025-04-10,1,0,Returned,In-Store,PayPal
1465,297,3,2025-05-23,10,0,Shipped,Partner,Crypto
1466,702,35,2026-02-24,9,0,Shipped,Partner,Crypto
1467,576,50,2025-09-20,7,5,Returned,In-Store,PayPal
1468,189,1,2025-06-27,3,10,Shipped,Web,Crypto
1469,516,46,2025-09-14,9,0,Cancelled,Mobile,Bank Transfer
1470,726,18,2025-05-11,9,0,Shipped,Mobile,Credit Card
1471,547,16,2025-11-04,5,0,Shipped,In-Store,PayPal
1472,277,4,2025-03-28,4,20,Shipped,Web,Credit Card
1473,665,23,2025-10-21,10,0,Cancelled,Web,Bank Transfer
1474,740,9,2026-02-08,7,10,Cancelled,In-Store,Credit Card
1475,641,1,2025-03-06,6,0,Cancelled,Mobile,Bank Transfer
1476,995,2,2025-04-15,9,15,Returned,Web,Crypto
1477,969,42,2025-11-28,5,20,Returned,Mobile,Crypto
1478,226,21,2025-06-01,5,0,Returned,Partner,PayPal
1479,457,15,2025-10-25,7,0,Shipped,Partner,Credit Card
1480,508,12,2025-10-30,8,0,Shipped,Mobile,Crypto
1481,966,47,2025-07-29,3,15,Cancelled,Web,Bank Transfer
1482,167,12,2026-01-24,7,15,Returned,Mobile,Credit Card
1483,147,5,2025-05-12,7,0,Pending,Partner,Credit Card
1484,742,34,2025-04-27,3,15,Shipped,Web,Crypto
1485,394,2,2025-04-03,2,20,Shipped,Web,PayPal
1486,255,50,2026-02-03,2,0,Shipped,Web,Credit Card
1487,981,7,2025-06-20,9,15,Cancelled,Web,PayPal
1488,143,31,2025-09-13,10,5,Shipped,In-Store,Bank Transfer
1489,491,10,2025-09-15,4,0,Returned,In-Store,Credit Card
1490,22,3,2025-03-24,2,10,Cancelled,Web,Crypto
1491,146,1,2026-02-21,4,0,Shipped,Partner,Crypto
1492,151,23,2026-01-12,5,0,Pending,Web,Crypto
1493,174,8,2026-01-05,4,0,Cancelled,In-Store,Credit Card
1494,631,22,2025-02-28,2,0,Shipped,Web,PayPal
1495,183,28,2025-05-25,9,0,Returned,Mobile,Crypto
1496,154,43,2025-12-08,5,10,Cancelled,In-Store,Credit Card
1497,278,32,2025-12-14,6,0,Shipped,Web,PayPal
1498,797,42,2026-02-07,3,0,Shipped,Partner,Crypto
1499,739,31,2026-02-15,2,0,Returned,Partner,Bank Transfer
1500,149,6,2025-04-09,6,0,Shipped,Partner,Bank Transfer
1501,327,32,2025-08-11,7,5,Pending,In-Store,PayPal
1502,822,42,2025-04-12,4,5,Pending,Partner,Crypto
1503,546,35,2025-12-04,4,5,Shipped,Partner,PayPal
1504,720,6,2025-12-09,4,0,Shipped,Mobile,Credit Card
1505,372,36,2025-08-16,8,0,Shipped,Web,Bank Transfer
1506,370,50,2025-04-12,3,0,Pending,Mobile,Crypto
1507,249,14,2025-10-29,4,0,Shipped,Web,PayPal
1508,387,47,2025-06-08,1,15,Pending,In-Store,Credit Card
1509,719,7,2025-03-29,10,0,Pending,Mobile,Credit Card
1510,151,24,2025-12-12,3,0,Shipped,Web,Credit Card
1511,583,27,2025-07-06,3,20,Shipped,Partner,PayPal
1512,767,34,2025-07-18,5,5,Pending,In-Store,Crypto
1513,801,42,2025-05-07,1,0,Shipped,Mobile,Credit Card
1514,903,42,2026-02-07,1,10,Shipped,Mobile,Credit Card
1515,406,28,2025-11-19,8,10,Cancelled,In-Store,PayPal
1516,434,11,2026-01-26,5,0,Returned,Partner,PayPal
1517,761,14,2025-10-12,7,10,Shipped,Mobile,Crypto
1518,189,48,2026-02-16,9,10,Shipped,Partner,Crypto
1519,321,42,2025-12-04,7,20,Pending,Mobile,Credit Card
1520,823,24,2026-02-25,7,0,Cancelled,Web,Credit Card
1521,80,24,2025-04-27,10,20,Cancelled,Web,PayPal
1522,289,11,2025-07-02,9,0,Shipped,Mobile,Credit Card
1523,775,20,2025-09-06,4,10,Shipped,Web,PayPal
1524,276,6,2025-11-06,10,10,Shipped,Partner,Credit Card
1525,50,21,2025-05-09,2,0,Shipped,In-Store,Bank Transfer
1526,982,26,2026-02-24,9,0,Cancelled,Partner,Bank Transfer
1527,998,9,2025-12-01,2,0,Pending,Web,PayPal
1528,25,38,2025-07-05,7,5,Returned,Web,Bank Transfer
1529,166,10,2025-07-01,8,0,Shipped,Mobile,PayPal
1530,827,44,2025-07-19,3,20,Shipped,In-Store,Crypto
1531,805,9,2025-11-30,6,0,Cancelled,Partner,Credit Card
1532,913,46,2025-04-05,7,0,Shipped,Web,PayPal
1533,581,41,2025-09-02,8,0,Shipped,Mobile,Bank Transfer
1534,561,6,2025-12-21,8,0,Pending,In-Store,PayPal
1535,957,19,2025-05-15,3,0,Cancelled,In-Store,Bank Transfer
1536,92,5,2025-05-07,3,15,Pending,In-Store,Crypto
1537,263,49,2025-10-18,8,15,Shipped,Web,Crypto
1538,41,24,2025-12-07,5,5,Pending,Mobile,Crypto
1539,376,33,2025-11-27,10,0,Cancelled,Web,Crypto
1540,519,29,2025-03-23,5,15,Shipped,Web,PayPal
1541,717,36,2026-02-25,1,0,Shipped,In-Store,Crypto
1542,163,37,2025-05-20,7,20,Shipped,Mobile,Crypto
1543,896,30,2025-10-25,2,0,Pending,Partner,Crypto
1544,112,6,2026-01-27,3,15,Shipped,Partner,Crypto
1545,205,26,2025-08-26,6,0,Cancelled,In-Store,Crypto
1546,218,45,2025-12-06,8,0,Cancelled,Partner,Credit Card
1547,559,10,2025-07-18,8,0,Shipped,In-Store,Credit Card
1548,616,50,2025-10-20,7,0,Cancelled,Partner,Crypto
1549,219,4,2025-05-10,4,20,Shipped,Partner,Bank Transfer
1550,259,41,2025-03-14,3,0,Shipped,Web,Bank Transfer
1551,415,6,2025-08-11,5,20,Pending,Partner,PayPal
1552,686,17,2025-02-28,3,20,Shipped,Web,Crypto
1553,351,49,2025-07-07,5,0,Shipped,In-Store,Crypto
1554,494,31,2026-02-23,9,15,Shipped,Partner,Bank Transfer
1555,935,45,2026-02-03,10,5,Shipped,Mobile,Credit Card
1556,741,43,2025-10-22,10,10,Shipped,In-Store,Bank Transfer
1557,15,10,2025-07-29,8,0,Pending,In-Store,Credit Card
1558,812,44,2025-12-30,7,0,Returned,Web,Crypto
1559,966,9,2026-02-16,8,15,Returned,Web,Credit Card
1560,224,48,2026-01-08,4,5,Returned,Mobile,Crypto
1561,222,23,2025-03-30,4,0,Returned,Web,Bank Transfer
1562,834,24,2026-01-01,1,0,Cancelled,Web,Crypto
1563,665,30,2025-10-02,7,5,Cancelled,In-Store,Crypto
1564,536,49,2025-09-20,6,0,Shipped,Partner,Crypto
1565,383,12,2025-04-10,9,10,Shipped,Partner,Crypto
1566,292,43,2025-04-17,7,15,Cancelled,Web,Credit Card
1567,826,7,2025-08-26,2,15,Shipped,Partner,Credit Card
1568,509,48,2026-02-26,10,10,Shipped,Partner,Credit Card
1569,684,19,2025-11-19,7,0,Shipped,Partner,Crypto
1570,118,13,2025-07-01,8,0,Cancelled,Partner,Crypto
1571,930,42,2025-10-13,7,0,Cancelled,Mobile,Bank Transfer
1572,275,43,2025-03-10,5,0,Pending,Mobile,Credit Card
1573,922,27,2025-12-29,1,0,Shipped,Mobile,Bank Transfer
1574,861,34,2025-06-23,10,0,Cancelled,Mobile,Crypto
1575,248,36,2025-06-21,7,0,Returned,Partner,Credit Card
1576,821,37,2025-12-24,7,0,Pending,Mobile,Crypto
1577,926,21,2025-06-14,9,0,Pending,Mobile,Credit Card
1578,728,9,2026-01-07,9,0,Returned,Partner,Bank Transfer
1579,858,36,2025-03-19,3,0,Shipped,Web,Credit Card
1580,27,28,2025-06-16,1,15,Returned,Mobile,Credit Card
1581,633,46,2026-02-14,9,0,Returned,Partner,Credit Card
1582,761,47,2025-04-18,3,5,Cancelled,Mobile,PayPal
1583,669,15,2025-06-01,5,0,Returned,Mobile,Crypto
1584,789,17,2025-07-15,1,0,Shipped,Mobile,Credit Card
1585,654,38,2025-04-24,2,0,Pending,Web,Credit Card
1586,146,19,2025-07-01,5,0,Shipped,Web,Crypto
1587,865,24,2025-07-27,4,5,Shipped,Partner,Credit Card
1588,424,5,2025-03-26,8,15,Shipped,Mobile,Crypto
1589,385,21,2025-09-09,8,20,Shipped,Mobile,Bank Transfer
1590,11,12,2025-03-26,10,15,Returned,Web,Credit Card
1591,1000,22,2025-06-19,6,5,Returned,Web,PayPal
1592,535,48,2025-06-16,5,0,Shipped,Web,Credit Card
1593,531,33,2025-03-07,3,0,Cancelled,Web,PayPal
1594,31,21,2026-02-21,3,0,Shipped,Mobile,Bank Transfer
1595,281,31,2025-06-26,4,0,Cancelled,In-Store,Crypto
1596,764,32,2025-11-14,7,10,Pending,Mobile,Bank Transfer
1597,178,13,2026-01-11,5,5,Shipped,In-Store,PayPal
1598,814,14,2026-02-02,8,5,Pending,Partner,Bank Transfer
1599,836,21,2025-10-05,10,0,Returned,Partner,Crypto
1600,205,37,2026-01-04,6,0,Shipped,Partner,PayPal
1601,911,3,2025-07-09,9,0,Returned,Partner,Bank Transfer
1602,619,42,2025-04-02,9,0,Pending,Web,Credit Card
1603,185,21,2025-06-03,7,20,Shipped,In-Store,PayPal
1604,75,14,2025-06-29,6,0,Shipped,In-Store,Credit Card
1605,10,21,2026-01-18,1,15,Cancelled,Mobile,Crypto
1606,582,21,2025-05-04,4,10,Shipped,Partner,Bank Transfer
1607,617,14,2025-05-15,9,0,Shipped,In-Store,Credit Card
1608,588,42,2025-12-16,7,15,Pending,In-Store,Bank Transfer
1609,203,13,2025-05-22,1,20,Pending,Partner,Credit Card
1610,282,27,2025-06-08,2,0,Pending,Mobile,Bank Transfer
1611,606,25,2025-12-31,4,10,Shipped,In-Store,Credit Card
1612,660,37,2025-09-16,1,5,Cancelled,Mobile,Crypto
1613,38,35,2025-09-13,9,0,Cancelled,Web,Credit Card
1614,482,7,2026-01-07,7,15,Cancelled,In-Store,Bank Transfer
1615,772,23,2025-12-21,7,0,Returned,In-Store,Crypto
1616,628,4,2025-09-15,7,0,Pending,Partner,Credit Card
1617,864,24,2025-09-26,10,0,Shipped,Mobile,Credit Card
1618,846,1,2025-11-06,3,0,Cancelled,Partner,PayPal
1619,175,6,2025-06-15,4,15,Cancelled,Web,Credit Card
1620,266,3,2025-09-17,2,0,Cancelled,Web,Bank Transfer
1621,338,45,2025-06-15,10,20,Pending,In-Store,PayPal
1622,948,9,2026-01-20,10,5,Shipped,Mobile,Bank Transfer
1623,883,10,2025-11-29,10,20,Pending,Partner,Credit Card
1624,535,34,2025-03-13,4,10,Pending,Partner,Bank Transfer
1625,330,50,2026-01-29,8,0,Shipped,In-Store,Bank Transfer
1626,729,6,2025-07-30,6,10,Shipped,Mobile,Credit Card
1627,77,32,2025-10-25,1,0,Shipped,Mobile,Crypto
1628,839,25,2025-06-05,4,5,Shipped,In-Store,PayPal
1629,834,38,2025-03-18,9,10,Cancelled,In-Store,Crypto
1630,672,10,2025-03-24,9,0,Shipped,Mobile,Bank Transfer
1631,395,29,2026-02-09,10,10,Shipped,Partner,PayPal
1632,71,18,2025-09-30,7,0,Cancelled,Web,PayPal
1633,473,7,2025-04-07,2,0,Shipped,Partner,PayPal
1634,274,2,2025-08-20,8,15,Returned,Partner,Bank Transfer
1635,272,8,2025-08-17,9,0,Cancelled,Partner,PayPal
1636,155,26,2025-07-09,9,5,Returned,In-Store,Credit Card
1637,452,18,2025-09-13,6,0,Shipped,Partner,Crypto
1638,199,19,2025-06-03,4,5,Shipped,In-Store,Crypto
1639,532,28,2025-10-01,2,15,Shipped,Mobile,Credit Card
1640,225,8,2025-09-20,1,0,Returned,In-Store,PayPal
1641,68,35,2025-12-14,2,0,Shipped,Partner,Crypto
1642,403,7,2025-03-29,4,15,Cancelled,Partner,PayPal
1643,176,14,2025-04-29,6,15,Cancelled,In-Store,Credit Card
1644,97,12,2025-10-22,9,15,Returned,Partner,Bank Transfer
1645,874,45,2025-09-23,4,0,Cancelled,Web,PayPal
1646,192,22,2026-01-10,8,0,Shipped,Partner,Crypto
1647,343,2,2025-10-15,3,0,Shipped,Mobile,Credit Card
1648,609,23,2025-03-05,8,10,Shipped,Partner,PayPal
1649,484,8,2025-05-17,1,20,Shipped,In-Store,PayPal
1650,538,33,2025-11-13,3,20,Shipped,Web,Credit Card
1651,312,48,2025-04-29,6,5,Pending,In-Store,Bank Transfer
1652,680,32,2026-02-12,5,0,Pending,Web,Bank Transfer
1653,309,46,2026-01-09,6,10,Returned,Partner,Credit Card
1654,277,44,2025-09-01,9,15,Shipped,Mobile,Crypto
1655,877,15,2026-02-24,3,0,Pending,Web,PayPal
1656,592,48,2025-02-28,7,0,Shipped,Web,PayPal
1657,943,25,2025-09-06,2,0,Returned,Partner,PayPal
1658,272,44,2025-06-07,6,0,Pending,Partner,Bank Transfer
1659,317,13,2025-12-14,1,10,Returned,In-Store,Credit Card
1660,444,30,2025-12-08,10,20,Cancelled,In-Store,Credit Card
1661,993,1,2025-05-06,8,15,Shipped,Partner,PayPal
1662,536,19,2025-09-15,10,10,Shipped,In-Store,Crypto
1663,296,5,2025-03-20,5,0,Pending,Web,PayPal
1664,290,38,2025-05-15,2,0,Pending,In-Store,Credit Card
1665,441,23,2025-10-29,1,0,Cancelled,Mobile,Bank Transfer
1666,900,19,2025-05-08,9,15,Returned,Mobile,Credit Card
1667,731,18,2025-09-08,3,15,Shipped,Partner,Credit Card
1668,298,15,2025-07-03,1,5,Cancelled,Mobile,Crypto
1669,433,26,2025-07-25,2,0,Cancelled,In-Store,PayPal
1670,578,28,2025-10-01,6,20,Returned,Mobile,PayPal
1671,257,9,2026-01-26,7,10,Shipped,In-Store,Bank Transfer
1672,88,20,2025-06-12,10,15,Pending,Mobile,Crypto
1673,802,28,2025-05-29,2,0,Returned,Partner,Bank Transfer
1674,516,44,2026-01-06,6,5,Cancelled,Partner,Crypto
1675,431,27,2025-04-13,8,0,Returned,Web,Crypto
1676,91,49,2025-07-30,3,10,Cancelled,Mobile,Bank Transfer
1677,131,40,2025-10-22,9,10,Cancelled,Web,Crypto
1678,129,26,2025-08-28,1,5,Returned,Partner,Credit Card
1679,87,4,2026-02-19,5,20,Shipped,In-Store,Credit Card
1680,842,19,2025-07-25,10,5,Cancelled,Web,Credit Card
1681,759,38,2025-05-07,9,15,Shipped,Mobile,PayPal
1682,576,48,2025-05-30,8,0,Shipped,Mobile,Bank Transfer
1683,644,20,2025-04-14,1,20,Pending,Mobile,Credit Card
1684,69,1,2025-05-05,3,10,Shipped,Web,PayPal
1685,210,7,2025-10-19,8,0,Returned,Partner,Crypto
1686,57,8,2025-04-11,5,5,Pending,Mobile,PayPal
1687,862,35,2025-10-30,5,20,Returned,Partner,Credit Card
1688,443,10,2025-04-16,1,0,Shipped,Mobile,PayPal
1689,524,48,2025-03-13,9,0,Pending,Partner,Bank Transfer
1690,297,43,2026-02-27,2,10,Pending,In-Store,Bank Transfer
1691,401,25,2025-11-26,2,5,Pending,Partner,PayPal
1692,29,19,2025-11-21,8,0,Returned,Partner,Credit Card
1693,595,20,2025-11-04,1,15,Returned,Partner,Credit Card
1694,930,23,2025-04-16,3,5,Pending,In-Store,Credit Card
1695,163,23,2025-05-17,9,20,Returned,Mobile,Bank Transfer
1696,925,46,2026-02-13,9,5,Returned,Web,PayPal
1697,672,10,2025-09-25,6,15,Returned,In-Store,Crypto
1698,733,9,2025-10-23,5,20,Cancelled,Partner,Credit Card
1699,939,42,2025-11-16,8,5,Pending,Mobile,Bank Transfer
1700,133,45,2025-12-27,6,10,Returned,In-Store,Crypto
1701,70,3,2025-03-04,1,20,Shipped,Mobile,Credit Card
1702,682,7,2025-04-07,8,15,Pending,In-Store,PayPal
1703,791,47,2025-05-13,4,0,Shipped,Partner,Crypto
1704,945,5,2025-04-20,1,10,Cancelled,Web,Credit Card
1705,868,48,2025-11-19,2,5,Cancelled,Web,PayPal
1706,329,7,2025-12-11,8,5,Shipped,Mobile,PayPal
1707,259,32,2026-01-10,8,15,Cancelled,Mobile,PayPal
1708,760,11,2025-06-25,7,20,Returned,Mobile,Credit Card
1709,597,2,2025-07-27,2,0,Shipped,Mobile,Credit Card
1710,369,50,2025-10-26,7,10,Returned,Web,Bank Transfer
1711,190,44,2025-11-02,9,5,Shipped,Mobile,Crypto
1712,513,23,2025-08-08,6,10,Returned,Mobile,Credit Card
1713,450,28,2025-05-11,7,20,Shipped,Web,PayPal
1714,802,34,2025-10-17,5,0,Shipped,Partner,PayPal
1715,53,39,2025-05-13,9,0,Shipped,Mobile,Bank Transfer
1716,945,17,2025-07-06,7,15,Cancelled,Web,PayPal
1717,992,19,2026-01-11,2,10,Returned,Mobile,Bank Transfer
